anoCompra	cnpj	dataPublicacaoPncp	numero_controle_pncp	sequencialCompra	sequencialDocumento	statusAtivo	tipoDocumentoDescricao	tipoDocumentoId	tipoDocumentoNome	titulo	uri	url
2024	46523239000147	2024-06-24T16:28:20	46523239000147-1-000052/2024-000005	5	10	True	Outros Documentos	16	Outros Documentos	Termo de hologacao e adjudicacao.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/46523239000147/compras/2024/5/arquivos/10	https://pncp.gov.br/pncp-api/v1/orgaos/46523239000147/compras/2024/5/arquivos/10
2024	46523239000147	2024-06-24T16:28:20	46523239000147-1-000052/2024-000005	5	11	True	Outros Documentos	16	Outros Documentos	Ata.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/46523239000147/compras/2024/5/arquivos/11	https://pncp.gov.br/pncp-api/v1/orgaos/46523239000147/compras/2024/5/arquivos/11
2024	46523239000147	2024-06-24T16:41:06	46523239000147-1-000052/2024-000005	5	12	True	Outros Documentos	16	Outros Documentos	PUBLICACAO DA HOMOLOGACAO.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/46523239000147/compras/2024/5/arquivos/12	https://pncp.gov.br/pncp-api/v1/orgaos/46523239000147/compras/2024/5/arquivos/12
2024	83102277000152	2024-02-02T10:17:46	83102277000152-1-000220/2024-000001	1	1	True	Edital	2	Edital	EDITAL	https://pncp.gov.br/pncp-api/v1/orgaos/83102277000152/compras/2024/1/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/83102277000152/compras/2024/1/arquivos/1
2024	82892316000108	2024-02-02T13:04:41	82892316000108-1-000526/2024-000004	4	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	edital_12_2024_2023_documento.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/82892316000108/compras/2024/4/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/82892316000108/compras/2024/4/arquivos/1
2024	10724903000179	2024-03-08T15:51:14	10724903000179-1-000094/2024-000014	14	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	Aviso de Contratacao Direta e Termo de Referencia	https://pncp.gov.br/pncp-api/v1/orgaos/10724903000179/compras/2024/14/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/10724903000179/compras/2024/14/arquivos/1
2024	10724903000179	2024-03-05T22:46:37	10724903000179-1-000094/2024-000012	12	1	True	Outros Documentos	16	Outros Documentos	Condicoes Gerais de Contratacao.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/10724903000179/compras/2024/12/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/10724903000179/compras/2024/12/arquivos/1
2024	10724903000179	2024-03-05T22:46:38	10724903000179-1-000094/2024-000012	12	2	True	DFD	10	DFD	DFD.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/10724903000179/compras/2024/12/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/10724903000179/compras/2024/12/arquivos/2
2024	394452000103	2023-11-16T07:08:24	00394452000103-1-018235/2024-000001	1	1	True	Edital	2	Edital	16036705900012024000	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/1/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/1/arquivos/1
2024	10724903000179	2024-03-07T07:01:30	10724903000179-1-000094/2024-000013	13	1	True	Edital	2	Edital	15844205900862024000	https://pncp.gov.br/pncp-api/v1/orgaos/10724903000179/compras/2024/13/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/10724903000179/compras/2024/13/arquivos/1
2024	394429000100	2023-12-20T07:01:21	00394429000100-1-000856/2024-000001	1	1	True	Edital	2	Edital	12007105900022024000	https://pncp.gov.br/pncp-api/v1/orgaos/00394429000100/compras/2024/1/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/00394429000100/compras/2024/1/arquivos/1
2024	394452000103	2024-01-04T07:00:42	00394452000103-1-015972/2024-000007	7	1	True	Edital	2	Edital	16015805900012024000	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/7/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/7/arquivos/1
2023	82939380000199	2023-05-11T16:51:49	82939380000199-1-000189/2024-000006	6	1	True	Edital	2	Edital	DISPENSA N 25-2023 - PL N 56-2023 - MANUTENCAO C	https://pncp.gov.br/pncp-api/v1/orgaos/82939380000199/compras/2023/6/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/82939380000199/compras/2023/6/arquivos/1
2024	18029371000161	2024-02-02T15:25:17	18029371000161-1-000095/2024-000006	6	1	True	Edital	2	Edital	TERMO%20DE%20REFER%C3%8ANCIA%20arquivo%20x%20pncp.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/18029371000161/compras/2024/6/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/18029371000161/compras/2024/6/arquivos/1
2024	394452000103	2023-11-27T07:05:52	00394452000103-1-017242/2024-000003	3	1	True	Edital	2	Edital	16017505900062024000	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/3/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/3/arquivos/1
2024	13393178000191	2024-01-24T15:19:44	13393178000191-1-000036/2024-000001	1	1	True	Edital	2	Edital	edital_pe_01_24_pmhok_1706099573.zip	https://pncp.gov.br/pncp-api/v1/orgaos/13393178000191/compras/2024/1/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/13393178000191/compras/2024/1/arquivos/1
2024	394452000103	2023-11-16T07:08:24	00394452000103-1-017242/2024-000001	1	1	True	Edital	2	Edital	16036705900012024000	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/1/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/1/arquivos/1
2024	23802507000164	2024-05-07T07:09:39	23802507000164-1-000025/2024-000001	1	1	True	Edital	2	Edital	92849605900142024000	https://pncp.gov.br/pncp-api/v1/orgaos/23802507000164/compras/2024/1/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/23802507000164/compras/2024/1/arquivos/1
2024	394452000103	2023-11-21T07:04:24	00394452000103-1-017242/2024-000002	2	1	True	Edital	2	Edital	16036705900022024000	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/2/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/2/arquivos/1
2024	4071106000137	2024-02-05T07:01:10	04071106000137-1-000011/2024-000007	7	1	True	Edital	2	Edital	15404405900032024000	https://pncp.gov.br/pncp-api/v1/orgaos/04071106000137/compras/2024/7/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/04071106000137/compras/2024/7/arquivos/1
2024	394452000103	2023-12-08T07:01:46	00394452000103-1-017242/2024-000004	4	1	True	Edital	2	Edital	16009805900022024000	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/4/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/4/arquivos/1
2023	82939380000199	2023-05-18T08:25:59	82939380000199-1-000189/2024-000007	7	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	DISPENSA N 28-2023 - PL N 60-2023 - MANUTENCAO p	https://pncp.gov.br/pncp-api/v1/orgaos/82939380000199/compras/2023/7/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/82939380000199/compras/2023/7/arquivos/1
2024	394452000103	2024-01-09T09:50:07	00394452000103-1-008272/2024-000024	24	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	DIMENIDRINATO  AMPOLA 10ML	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/24/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/24/arquivos/1
2024	394452000103	2024-01-09T10:25:15	00394452000103-1-008272/2024-000028	28	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	Termo de Referencia Lavanderia	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/28/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/28/arquivos/1
2024	394452000103	2024-01-09T10:18:08	00394452000103-1-008272/2024-000027	27	1	True	Outros Documentos	16	Outros Documentos	Req 51 OCSFUS  MENDELICS ANALISE - DISPENSA.doc	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/27/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/27/arquivos/1
2024	394452000103	2024-01-08T10:31:38	00394452000103-1-015601/2024-000018	18	1	True	Outros Documentos	16	Outros Documentos	SEC TEC - Sv Energia Eletrica.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/18/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/18/arquivos/1
2024	394452000103	2024-01-18T07:06:24	00394452000103-1-016581/2024-000022	22	2	True	Edital	2	Edital	16044805900122024001	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/22/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/22/arquivos/2
2024	394452000103	2024-01-09T10:07:40	00394452000103-1-008272/2024-000026	26	1	True	Outros Documentos	16	Outros Documentos	Req 01 OCSECB  BIOANALISE - DISPENSA.doc	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/26/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/26/arquivos/1
2024	394452000103	2024-01-09T09:39:11	00394452000103-1-008272/2024-000023	23	1	True	Edital	2	Edital	1_-_Edital.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/23/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/23/arquivos/1
2024	394452000103	2024-01-09T09:39:12	00394452000103-1-008272/2024-000023	23	2	True	Estudo Técnico Preliminar	7	Estudo Técnico Preliminar	166/2023.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/23/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/23/arquivos/2
2024	394452000103	2024-01-09T09:58:43	00394452000103-1-008272/2024-000025	25	1	True	Outros Documentos	16	Outros Documentos	Inex 02_2024.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/25/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/25/arquivos/1
2024	82911249000113	2024-02-15T11:19:54	82911249000113-1-000182/2024-000001	1	1	True	Edital	2	Edital	edital_1_2024_2153_documento.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/82911249000113/compras/2024/1/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/82911249000113/compras/2024/1/arquivos/1
2024	18659334000137	2024-01-22T15:05:21	18659334000137-1-000448/2024-000009	9	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	edital_8_2024_5059_documento.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/18659334000137/compras/2024/9/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/18659334000137/compras/2024/9/arquivos/1
2024	394452000103	2023-11-16T07:08:24	00394452000103-1-016493/2024-000001	1	1	True	Edital	2	Edital	16036705900012024000	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/1/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/1/arquivos/1
2024	15126437000143	2024-01-05T07:01:20	15126437000143-1-002559/2024-000003	3	1	True	Edital	2	Edital	15501905900012024000	https://pncp.gov.br/pncp-api/v1/orgaos/15126437000143/compras/2024/3/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/15126437000143/compras/2024/3/arquivos/1
2024	78956513000168	2024-04-26T08:03:20	78956513000168-1-000053/2024-000034	34	1	True	Edital	2	Edital	92757105900112024000	https://pncp.gov.br/pncp-api/v1/orgaos/78956513000168/compras/2024/34/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/78956513000168/compras/2024/34/arquivos/1
2024	394452000103	2023-11-16T07:08:24	00394452000103-1-017754/2024-000001	1	1	True	Edital	2	Edital	16036705900012024000	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/1/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/00394452000103/compras/2024/1/arquivos/1
2024	78956513000168	2024-04-16T08:32:44	78956513000168-1-000053/2024-000033	33	1	True	Edital	2	Edital	edital_72_2024_13915_documento.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/78956513000168/compras/2024/33/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/78956513000168/compras/2024/33/arquivos/1
2024	15126437000143	2024-01-05T07:01:13	15126437000143-1-002559/2024-000002	2	1	True	Edital	2	Edital	15502205900012024000	https://pncp.gov.br/pncp-api/v1/orgaos/15126437000143/compras/2024/2/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/15126437000143/compras/2024/2/arquivos/1
2024	46363933000144	2024-03-06T09:57:39	46363933000144-1-000186/2024-000006	6	1	True	Edital	2	Edital	EDITAL.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/6/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/6/arquivos/1
2024	46363933000144	2024-03-05T20:02:29	46363933000144-1-000186/2024-000005	5	1	True	Edital	2	Edital	7c5820e3557d49ec9ddb172417357dc3EDITAL COMPLETO.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/5/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/5/arquivos/1
2024	60747318000162	2024-03-10T17:08:44	60747318000162-1-000211/2024-000001	1	1	True	Outros Documentos	16	Outros Documentos	Orcamento Captamed - corrigido.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/60747318000162/compras/2024/1/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/60747318000162/compras/2024/1/arquivos/1
2024	60747318000162	2024-03-10T17:08:45	60747318000162-1-000211/2024-000001	1	2	True	Outros Documentos	16	Outros Documentos	20/2024.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/60747318000162/compras/2024/1/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/60747318000162/compras/2024/1/arquivos/2
2024	60747318000162	2024-03-10T17:08:46	60747318000162-1-000211/2024-000001	1	3	True	Outros Documentos	16	Outros Documentos	53/2024.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/60747318000162/compras/2024/1/arquivos/3	https://pncp.gov.br/pncp-api/v1/orgaos/60747318000162/compras/2024/1/arquivos/3
2024	60747318000162	2024-03-10T17:08:47	60747318000162-1-000211/2024-000001	1	4	True	Termo de Referência	4	Termo de Referência	37/2024.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/60747318000162/compras/2024/1/arquivos/4	https://pncp.gov.br/pncp-api/v1/orgaos/60747318000162/compras/2024/1/arquivos/4
2024	78956513000168	2024-04-16T08:27:52	78956513000168-1-000053/2024-000032	32	1	True	Edital	2	Edital	edital_83_2024_13915_documento.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/78956513000168/compras/2024/32/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/78956513000168/compras/2024/32/arquivos/1
2024	46363933000144	2024-02-26T20:01:36	46363933000144-1-000186/2024-000003	3	1	True	Edital	2	Edital	612a7e07576f49668e0bf30d91cfd45bEDITAL COMPLETO.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/3/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/3/arquivos/1
2024	46363933000144	2024-02-28T20:02:12	46363933000144-1-000186/2024-000004	4	1	True	Outros Documentos	16	Outros Documentos	c869dfbbd13d4da18fb66093666dee50ANEXO X  ESTUDO TCNICO PRELIMINAR.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/4/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/4/arquivos/1
2024	46363933000144	2024-02-28T20:02:13	46363933000144-1-000186/2024-000004	4	2	True	Outros Documentos	16	Outros Documentos	55cf6a17aee44419bad655c2d834304aANEXO III  DECLARAES.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/4/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/4/arquivos/2
2024	46363933000144	2024-02-28T20:02:13	46363933000144-1-000186/2024-000004	4	3	True	Outros Documentos	16	Outros Documentos	48a24b53ccf340cfb99b6a96f3eb57bcANEXO I  RELAO DE ITENS.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/4/arquivos/3	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/4/arquivos/3
2024	46363933000144	2024-02-28T20:02:13	46363933000144-1-000186/2024-000004	4	4	True	Outros Documentos	16	Outros Documentos	3301056dc5e0454c8e0a43ed5dab0359ANEXO VII  MODELO DE PLANILHA ORAMENTRIA.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/4/arquivos/4	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/4/arquivos/4
2024	46363933000144	2024-02-28T20:02:13	46363933000144-1-000186/2024-000004	4	5	True	Outros Documentos	16	Outros Documentos	7e398c5e0c2f4fb88db6bcd74e79ce7dANEXO IX  COMPOSIO DOS BDIS.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/4/arquivos/5	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/4/arquivos/5
2024	46363933000144	2024-02-28T20:02:13	46363933000144-1-000186/2024-000004	4	6	True	Outros Documentos	16	Outros Documentos	b75926db5cef4c6d9e01376ef4731657ANEXO VIII  MODELO DE CRONOGRAMA FSICOFINANCEIRO.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/4/arquivos/6	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/4/arquivos/6
2024	46363933000144	2024-02-28T20:02:13	46363933000144-1-000186/2024-000004	4	7	True	Outros Documentos	16	Outros Documentos	d65ad58af5f14233805147b28d22a62fANEXO II  DADOS DO LICITANTE.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/4/arquivos/7	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/4/arquivos/7
2024	46363933000144	2024-02-28T20:02:14	46363933000144-1-000186/2024-000004	4	8	True	Outros Documentos	16	Outros Documentos	3f88a35481c34f0a8e3ecee21b453bcfANEXO IV  DECLARAO DE BENEFICIRIA DA LC N 12306.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/4/arquivos/8	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/4/arquivos/8
2024	46363933000144	2024-02-28T20:02:14	46363933000144-1-000186/2024-000004	4	9	True	Outros Documentos	16	Outros Documentos	a284beaea3c84a17814f45e06bce8979ANEXO VI  TERMO DE REFERNCIA.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/4/arquivos/9	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/4/arquivos/9
2024	46363933000144	2024-02-28T20:02:14	46363933000144-1-000186/2024-000004	4	10	True	Outros Documentos	16	Outros Documentos	533cd2f5a13b47c980092103a719efbcANEXO V  MINUTA DE CONTRATO E TERMO DE CINCIA E NOTIFICAO.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/4/arquivos/10	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/4/arquivos/10
2024	46363933000144	2024-02-28T20:02:14	46363933000144-1-000186/2024-000004	4	11	True	Edital	2	Edital	f21a589fe2d8401a961b88752526f324EDITAL.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/4/arquivos/11	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/4/arquivos/11
2024	78956513000168	2024-04-16T08:25:16	78956513000168-1-000053/2024-000031	31	1	True	Edital	2	Edital	edital_45_2024_13915_documento.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/78956513000168/compras/2024/31/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/78956513000168/compras/2024/31/arquivos/1
2024	13906409000113	2024-01-16T15:05:20	13906409000113-1-000069/2024-000001	1	1	True	Edital	2	Edital	PE SRP 001-2024 - SISTEMA SAÚDE.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/13906409000113/compras/2024/1/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/13906409000113/compras/2024/1/arquivos/1
2024	15126437000143	2024-01-04T19:02:51	15126437000143-1-002559/2024-000001	1	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	SEI_23532.007766_2023_15	https://pncp.gov.br/pncp-api/v1/orgaos/15126437000143/compras/2024/1/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/15126437000143/compras/2024/1/arquivos/1
2024	46363933000144	2024-02-19T20:01:48	46363933000144-1-000186/2024-000001	1	1	True	Edital	2	Edital	a85f7a1e49c64b7eb9296ac755d46e02EDITAL.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/1/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/1/arquivos/1
2024	46363933000144	2024-02-20T20:00:59	46363933000144-1-000186/2024-000002	2	1	True	Edital	2	Edital	91c2f15c9b52403fab46dc3c1883153b002  Prego  Substituio de Hidrmetros  EDITAL COM ANEXOS.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/2/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/46363933000144/compras/2024/2/arquivos/1
2024	12207403000195	2024-03-08T14:35:24	12207403000195-1-000056/2024-000015	15	1	True	Outros Documentos	16	Outros Documentos	CONTRATO VALDEMIR ALVES LINO.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/12207403000195/compras/2024/15/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/12207403000195/compras/2024/15/arquivos/1
2024	78956513000168	2024-04-17T07:11:40	78956513000168-1-000053/2024-000030	30	2	True	Edital	2	Edital	92757105900102024001	https://pncp.gov.br/pncp-api/v1/orgaos/78956513000168/compras/2024/30/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/78956513000168/compras/2024/30/arquivos/2
2024	78956513000168	2024-04-16T07:08:32	78956513000168-1-000053/2024-000029	29	1	True	Edital	2	Edital	92757105900092024000	https://pncp.gov.br/pncp-api/v1/orgaos/78956513000168/compras/2024/29/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/78956513000168/compras/2024/29/arquivos/1
2024	76416866000140	2024-02-19T09:00:01	76416866000140-1-000088/2024-000001	1	1	True	Edital	2	Edital	EDITALPE058SRP.PDF	https://pncp.gov.br/pncp-api/v1/orgaos/76416866000140/compras/2024/1/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/76416866000140/compras/2024/1/arquivos/1
2024	15126437000143	2024-01-16T07:01:52	15126437000143-1-001370/2024-000020	20	1	True	Edital	2	Edital	15501305900012024000	https://pncp.gov.br/pncp-api/v1/orgaos/15126437000143/compras/2024/20/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/15126437000143/compras/2024/20/arquivos/1
2024	83102285000107	2024-02-05T16:42:57	83102285000107-1-000433/2024-000001	1	1	True	Edital	2	Edital	Autorização nova	https://pncp.gov.br/pncp-api/v1/orgaos/83102285000107/compras/2024/1/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/83102285000107/compras/2024/1/arquivos/1
