aplicabilidadeMargemPreferenciaAdicional	aplicabilidadeMargemPreferenciaNormal	codigoRegistroImobiliario	criterioJulgamentoId	criterioJulgamentoNome	dataAtualizacao	dataInclusao	descricao	imagem	incentivoProdutivoBasico	itemCategoriaId	itemCategoriaNome	materialOuServico	materialOuServicoNome	ncmNbsCodigo	ncmNbsDescricao	numeroItem	numero_controle_pncp	orcamentoSigiloso	patrimonio	percentualMargemPreferenciaAdicional	percentualMargemPreferenciaNormal	quantidade	situacaoCompraItem	situacaoCompraItemNome	temResultado	tipoBeneficio	tipoBeneficioNome	unidadeMedida	valorTotal	valorUnitarioEstimado
False	False		1	Menor preço	2024-10-16T00:00:06	2024-10-16T00:00:06	CARDÁPIO 2 - ESTROGONOFE DE FRANGO	0	False	3	Não se aplica	M	Material			2	83102277000152-1-000342/2024	False				200.0	1	Em andamento	False	5	Não se aplica	unidade	22500.0	112.5
False	False		1	Menor preço	2024-10-16T00:00:06	2024-10-16T00:00:06	CARDÁPIO 3 - FEIJOADA	0	False	3	Não se aplica	M	Material			3	83102277000152-1-000342/2024	False				200.0	1	Em andamento	False	5	Não se aplica	unidade	22500.0	112.5
False	False		1	Menor preço	2024-10-16T00:00:06	2024-10-16T00:00:06	CARDÁPIO 4 - PICADINHO DE CARNE AO MOLHO	0	False	3	Não se aplica	M	Material			4	83102277000152-1-000342/2024	False				200.0	1	Em andamento	False	5	Não se aplica	unidade	22500.0	112.5
False	False		1	Menor preço	2024-10-16T00:00:06	2024-10-16T00:00:06	CARDÁPIO 5 - CARNE BOVINA AO MOLHO GOULASH	0	False	3	Não se aplica	M	Material			5	83102277000152-1-000342/2024	False				200.0	1	Em andamento	False	5	Não se aplica	unidade	22500.0	112.5
False	False		1	Menor preço	2024-10-16T00:00:03	2024-10-16T00:00:03	Pacote de Aplicativos Corporativos em Nuvem	0	False	3	Não se aplica	S	Serviço			1	83102277000152-1-000341/2024	False				1.0	1	Em andamento	False	5	Não se aplica	unidade	1914.04	1914.04
False	False		1	Menor preço	2024-10-16T00:00:37	2024-10-16T00:00:37	BOTINA DE SEGURANÇA	0	False	3	Não se aplica	M	Material			1	00662091000120-1-000047/2024	False				1.0	1	Em andamento	False	1	Participação exclusiva para ME/EPP	unidade	11057.6	11057.6
False	False		1	Menor preço	2024-10-16T00:00:37	2024-10-16T00:00:37	Protetor auricular	0	False	3	Não se aplica	M	Material			2	00662091000120-1-000047/2024	False				50.0	1	Em andamento	False	1	Participação exclusiva para ME/EPP	unidade	202.0	4.04
False	False		1	Menor preço	2024-10-16T00:00:37	2024-10-16T00:00:37	Protetor solar fator 50	0	False	3	Não se aplica	M	Material			3	00662091000120-1-000047/2024	False				50.0	1	Em andamento	False	1	Participação exclusiva para ME/EPP	unidade	1033.0	20.66
False	False		1	Menor preço	2024-10-16T00:00:37	2024-10-16T00:00:37	REPELENTE DE INSETOS	0	False	3	Não se aplica	M	Material			4	00662091000120-1-000047/2024	False				60.0	1	Em andamento	False	1	Participação exclusiva para ME/EPP	unidade	2916.0	48.6
False	False		1	Menor preço	2024-10-16T00:00:37	2024-10-16T00:00:37	INDICADOR DE DIREÇÃO DE VENTO (BIRUTA)	0	False	3	Não se aplica	M	Material			5	00662091000120-1-000047/2024	False				4.0	1	Em andamento	False	1	Participação exclusiva para ME/EPP	unidade	1474.0	368.5
False	False		1	Menor preço	2024-10-16T00:00:34	2024-10-16T00:00:34	AÇÚCAR REFINADO ESPECIAL 1KG -Composição básica centesimal: concentração de sacarose mínima de 99,5 %; concentração de glucose e frutose máxima de 0,4 %; concentração de sais minerais máxima de 0,2 %; umidade máxima de 0,3 %.	0	False	3	Não se aplica	M	Material			1	88368386000130-1-000066/2024	True				2600.0	1	Em andamento	False	4	Sem benefício	kg	0	0
False	False		1	Menor preço	2024-10-16T00:00:34	2024-10-16T00:00:34	AGUA SANITARIA ALVEJANTE {W07} - tipo alvex	0	False	3	Não se aplica	M	Material			2	88368386000130-1-000066/2024	True				600.0	1	Em andamento	False	4	Sem benefício	l	0	0
False	False		1	Menor preço	2024-10-16T00:00:34	2024-10-16T00:00:34	Álcool Gel de mesa- 70 % , sendo apropriado contra vírus e bactérias com hidratantes e emolientes para manter suavidade com as mãos e pele. embalagem 430g / 500 ml Características do produto: o produto deve ter unicamente a finalidade cosmética / de higiene pessoal; o produto é sujeito ao registro (	0	False	3	Não se aplica	M	Material			3	88368386000130-1-000066/2024	True				300.0	1	Em andamento	False	4	Sem benefício	l	0	0
False	False		1	Menor preço	2024-10-16T00:00:34	2024-10-16T00:00:34	Álcool líquido 70° 1 L / unidade - COMPOSIÇÃO: Álcool etílico, água, antioxidante e butano/propano como propelente. Princípio Ativo: Álcool etílico 70% p/p. Precauções: Não manuseie o produto antes de ter lido e compreendido todas as precauções de segurança. Produto inflamável, manter afastado de fo	0	False	3	Não se aplica	M	Material			4	88368386000130-1-000066/2024	True				800.0	1	Em andamento	False	4	Sem benefício	l	0	0
False	False		1	Menor preço	2024-10-16T00:00:34	2024-10-16T00:00:34	BALDE PLASTICO com alça reforçado 20L	0	False	3	Não se aplica	M	Material			5	88368386000130-1-000066/2024	True				20.0	1	Em andamento	False	4	Sem benefício	un	0	0
False	False		1	Menor preço	2024-10-16T00:00:34	2024-10-16T00:00:34	CAFE EM PÓ EXTRA FORTE -torrado e moído- em pacotes de 500 gramas, CATEGORIA SUPERIOR, acondicionado em embalagens do tipo vácuo (tijolo), embalagem dupla, CAIXA 100% selada	0	False	3	Não se aplica	M	Material			6	88368386000130-1-000066/2024	True				3000.0	1	Em andamento	False	4	Sem benefício	em	0	0
False	False		1	Menor preço	2024-10-16T00:00:34	2024-10-16T00:00:34	COPO DESCARTAVEL 200ml PCT C/ 100 UNIDADES	0	False	3	Não se aplica	M	Material			7	88368386000130-1-000066/2024	True				800.0	1	Em andamento	False	4	Sem benefício	pa	0	0
False	False		1	Menor preço	2024-10-16T00:00:34	2024-10-16T00:00:34	COPO PLÁSTICO (POLIPROPILENO) BIODEGRADÁVEL, CAPACIDADE 180ML, PRODUTO COM CERTIFICADO DE BIODEGRADABILIDADE DE ACORDO COM A NORMA ASTM D883-18  PCT 100 UNIDADES.	0	False	3	Não se aplica	M	Material			8	88368386000130-1-000066/2024	True				1200.0	1	Em andamento	False	4	Sem benefício	pa	0	0
False	False		1	Menor preço	2024-10-16T00:00:34	2024-10-16T00:00:34	DESINFETANTE GERMICIDA/BACTERICIDA {W01} - tipo pinho/talco ou eucalipto FRASCO 500 ML.	0	False	3	Não se aplica	M	Material			9	88368386000130-1-000066/2024	True				700.0	1	Em andamento	False	4	Sem benefício	fr	0	0
False	False		1	Menor preço	2024-10-16T00:00:34	2024-10-16T00:00:34	DESODORIZANTE 35g (Pedra sanitária) - para banheiro/ Composição: Paradiclorobenzeno, coadjuvantes, essência e corante	0	False	3	Não se aplica	M	Material			10	88368386000130-1-000066/2024	True				500.0	1	Em andamento	False	4	Sem benefício	un	0	0
False	False		1	Menor preço	2024-10-16T00:00:34	2024-10-16T00:00:34	DETERGENTE LIQUIDO {W03} - para louça Agente tensoativo biodegradável (biodegradabilidade imediata em meio aquático, nos termos da Diretriz OCDE 301A-F). Coco/Neutro/Limão FRASCO 500 ML	0	False	3	Não se aplica	M	Material			11	88368386000130-1-000066/2024	True				400.0	1	Em andamento	False	4	Sem benefício	fr	0	0
False	False		1	Menor preço	2024-10-16T00:00:34	2024-10-16T00:00:34	Dispenser Automático para Copo Descartável, Prático, econômico e higiênico, o dispenser de copos descartáveis tem tamanho compacto e aparência discreta que não polui o ambiente. Especificações: Com botão que dispensa apenas um copo por vez Composição: Plástico ABS e tubo em poliestireno Cor: Branco	0	False	3	Não se aplica	M	Material			12	88368386000130-1-000066/2024	True				10.0	1	Em andamento	False	4	Sem benefício	un	0	0
False	False		1	Menor preço	2024-10-16T00:00:34	2024-10-16T00:00:34	Dispenser em Plástico para Sabonete Líquido ou Álcool em Gel com reservatório para 400ml - Local de Fixação Parede Uso Indicado Sabonete Líquido OU Álcool Gel Material Plástico Tipo de Material ABS Cor Branco Tonalidade Branco Capacidade 400 ml/unidade(s) Altura 19,2 cm Largura 8,7 cm Profundidade 9	0	False	3	Não se aplica	M	Material			13	88368386000130-1-000066/2024	True				10.0	1	Em andamento	False	4	Sem benefício	un	0	0
False	False		1	Menor preço	2024-10-16T00:00:34	2024-10-16T00:00:34	ESCOVA PARA LIMPEZA {W21} Multiuso, resistente e indicada para limpeza de estofado e uso a seco.	0	False	3	Não se aplica	M	Material			14	88368386000130-1-000066/2024	True				20.0	1	Em andamento	False	4	Sem benefício	un	0	0
False	False		1	Menor preço	2024-10-16T00:00:34	2024-10-16T00:00:34	ESCOVA para vaso sanitário (tipo vassoura sanitária) – com suporte	0	False	3	Não se aplica	M	Material			15	88368386000130-1-000066/2024	True				20.0	1	Em andamento	False	4	Sem benefício	un	0	0
False	False		1	Menor preço	2024-10-16T00:00:34	2024-10-16T00:00:34	ESFREGAO DE AÇO para limpeza em geral	0	False	3	Não se aplica	M	Material			16	88368386000130-1-000066/2024	True				200.0	1	Em andamento	False	4	Sem benefício	un	0	0
False	False		1	Menor preço	2024-10-16T00:00:34	2024-10-16T00:00:34	Esponja Multiuso Dupla Face, Composição: Espuma de poliuretano e fibra sintética com mineral abrasivo, ideal para remoção de sujeiras de superfície.	0	False	3	Não se aplica	M	Material			17	88368386000130-1-000066/2024	True				540.0	1	Em andamento	False	4	Sem benefício	un	0	0
False	False		1	Menor preço	2024-10-16T00:00:34	2024-10-16T00:00:34	ESTOPA - retalhos panos costurado Limpeza e conservação interna Limpeza externa (fachadas, vidros e telhados) Limpeza de ruas, manutenção e mudança de mobiliário Gerenciamento de fluxo e coleta de resíduos (interno) Gestão, manutenção e operação de Estações de Tratamento de água e efluentes	0	False	3	Não se aplica	M	Material			18	88368386000130-1-000066/2024	True				500.0	1	Em andamento	False	4	Sem benefício	kg	0	0
False	False		1	Menor preço	2024-10-16T00:00:34	2024-10-16T00:00:34	FILTRO DE PAPEL PARA CAFE Nº 103- Descrição: - Possui a exclusiva tecnologia de microfuros, Esses furinhos no papel têm o tamanho certo para deixar passar todo o aroma e sabor do seu café preferido. Dupla costura.	0	False	3	Não se aplica	M	Material			19	88368386000130-1-000066/2024	True				1500.0	1	Em andamento	False	4	Sem benefício	un	0	0
False	False		1	Menor preço	2024-10-16T00:00:34	2024-10-16T00:00:34	GARRAFA TERMICA DE PRESSAO, CAPACIDADE MÍNIMA DE 1,8 LITRO, ABERTURA POR ROSCA, AMPOLA DE VIDRO, ACABAMENTO EM PLÁSTICO DE COR LISA	0	False	3	Não se aplica	M	Material			20	88368386000130-1-000066/2024	True				1500.0	1	Em andamento	False	4	Sem benefício	un	0	0
False	False		7	Não se aplica	2021-08-20T14:49:42	2021-08-10T07:54:39	Cabo elétrico flexível	0	False	3	Não se aplica	M	Material			1	17217985000104-1-000002/2021	False				660.0	2	Homologado	True	4	Sem benefício	Metro	42952.8	65.08
False	False		7	Não se aplica	2021-08-20T14:49:42	2021-08-10T07:54:39	Eletrocalha	0	False	3	Não se aplica	M	Material			2	17217985000104-1-000002/2021	False				7.0	2	Homologado	True	4	Sem benefício	Unidade	921.48	131.64
False	False		7	Não se aplica	2021-08-20T14:49:43	2021-08-10T07:54:39	Acessório eletrocalha	0	False	3	Não se aplica	M	Material			3	17217985000104-1-000002/2021	False				10.0	2	Homologado	True	4	Sem benefício	Unidade	53.8	5.38
False	False		7	Não se aplica	2021-08-18T11:04:45	2021-08-10T07:54:41	Açúcar	0	False	3	Não se aplica	M	Material			1	17217985000104-1-000003/2021	False				25.0	2	Homologado	True	4	Sem benefício	Quilograma	0.0	0.0
False	False		7	Não se aplica	2021-09-02T18:22:09	2021-08-10T07:54:44	Aparelho ar condicionado	0	False	3	Não se aplica	M	Material			1	00394460000141-1-000001/2021	False				2.0	2	Homologado	True	4	Sem benefício	Unidade	19949.6	9974.8
False	False		7	Não se aplica	2021-08-10T07:54:47	2021-08-10T07:54:47	Equipamento videoconferência	0	False	3	Não se aplica	M	Material			1	00394452000103-1-000003/2021	False				1.0	1	Em andamento	False	4	Sem benefício	Unidade	10990.0	10990.0
False	False		7	Não se aplica	2021-08-23T14:42:54	2021-08-10T07:54:47	Equipamento videoconferência	0	False	3	Não se aplica	M	Material			2	00394452000103-1-000003/2021	False				1.0	2	Homologado	True	4	Sem benefício	Unidade	4454.9	4454.9
False	False		7	Não se aplica	2021-08-10T07:54:47	2021-08-10T07:54:47	Equipamento videoconferência	0	False	3	Não se aplica	M	Material			3	00394452000103-1-000003/2021	False				1.0	1	Em andamento	False	4	Sem benefício	Unidade	1250.0	1250.0
False	False		7	Não se aplica	2021-08-10T07:54:47	2021-08-10T07:54:47	Equipamento videoconferência	0	False	3	Não se aplica	M	Material			4	00394452000103-1-000003/2021	False				2.0	1	Em andamento	False	4	Sem benefício	Unidade	539.98	269.99
False	False		7	Não se aplica	2021-08-23T17:03:36	2021-08-10T07:54:43	Semente	0	False	3	Não se aplica	M	Material			1	00059311000126-1-000001/2021	False				120.0	2	Homologado	True	4	Sem benefício	Quilograma	29679.6	247.33
False	False		7	Não se aplica	2021-08-10T07:54:43	2021-08-10T07:54:43	Adubo químico	0	False	3	Não se aplica	M	Material			2	00059311000126-1-000001/2021	False				15.0	1	Em andamento	False	4	Sem benefício	Quilograma	2644.05	176.27
False	False		7	Não se aplica	2021-08-23T17:03:36	2021-08-10T07:54:43	Adubo químico	0	False	3	Não se aplica	M	Material			3	00059311000126-1-000001/2021	False				5.0	2	Homologado	True	4	Sem benefício	Quilograma	954.1	190.82
False	False		7	Não se aplica	2021-08-10T07:54:43	2021-08-10T07:54:43	Adubo químico	0	False	3	Não se aplica	M	Material			4	00059311000126-1-000001/2021	False				10.0	1	Em andamento	False	4	Sem benefício	Quilograma	1881.2	188.12
False	False		7	Não se aplica	2021-08-10T07:54:42	2021-08-10T07:54:42	Serviço instalação grupo gerador	0	False	3	Não se aplica	S	Serviço			1	35840659000130-1-000001/2021	False				1.0	1	Em andamento	False	4	Sem benefício	Unidade	59188.98	59188.98
False	False		7	Não se aplica	2021-08-10T07:54:45	2021-08-10T07:54:45	Troféu	0	False	3	Não se aplica	M	Material			1	00394452000103-1-000001/2021	False				4.0	1	Em andamento	False	4	Sem benefício	Unidade	288.0	72.0
False	False		7	Não se aplica	2021-08-10T07:54:45	2021-08-10T07:54:45	Medalha	0	False	3	Não se aplica	M	Material			2	00394452000103-1-000001/2021	False				6.0	1	Em andamento	False	4	Sem benefício	Unidade	29.4	4.9
False	False		7	Não se aplica	2021-08-10T07:54:24	2021-08-10T07:54:24	Obras civis públicas ( construção )	0	False	3	Não se aplica	S	Serviço			1	00394502000144-1-000001/2021	False				1.0	1	Em andamento	False	4	Sem benefício	Unidade	49506.6	49506.6
False	False		7	Não se aplica	2021-08-10T07:54:46	2021-08-10T07:54:46	Protetor facial	0	False	3	Não se aplica	M	Material			1	00394452000103-1-000002/2021	False				500.0	1	Em andamento	False	4	Sem benefício	Unidade	2650.0	5.3
False	False		7	Não se aplica	2021-09-09T09:46:28	2021-08-10T07:54:38	Água destilada	0	False	3	Não se aplica	M	Material			1	17217985000104-1-000001/2021	False				50.0	4	Deserto	False	4	Sem benefício	Mililitro	176.0	3.52
False	False		7	Não se aplica	2021-09-06T17:34:07	2021-08-10T07:54:38	Álcool etílico hidratado combustível	0	False	3	Não se aplica	M	Material			2	17217985000104-1-000001/2021	False				20.0	2	Homologado	True	4	Sem benefício	Litro	271.4	13.57
False	False		7	Não se aplica	2021-09-09T09:46:29	2021-08-10T07:54:38	Avental hospitalar	0	False	3	Não se aplica	M	Material			3	17217985000104-1-000001/2021	False				30.0	4	Deserto	False	4	Sem benefício	Unidade	2358.0	78.6
False	False		7	Não se aplica	2021-09-09T09:46:29	2021-08-10T07:54:38	Cateter periférico	0	False	3	Não se aplica	M	Material			4	17217985000104-1-000001/2021	False				300.0	4	Deserto	False	4	Sem benefício	Unidade	357.0	1.19
False	False		7	Não se aplica	2021-09-09T09:46:29	2021-08-10T07:54:38	Cateter periférico	0	False	3	Não se aplica	M	Material			5	17217985000104-1-000001/2021	False				200.0	4	Deserto	False	4	Sem benefício	Unidade	88.0	0.44
False	False		7	Não se aplica	2021-09-09T09:46:29	2021-08-10T07:54:38	Cateter periférico	0	False	3	Não se aplica	M	Material			6	17217985000104-1-000001/2021	False				200.0	4	Deserto	False	4	Sem benefício	Unidade	144.0	0.72
False	False		7	Não se aplica	2021-09-09T09:46:30	2021-08-10T07:54:38	Cloreto de sódio	0	False	3	Não se aplica	M	Material			7	17217985000104-1-000001/2021	False				300.0	4	Deserto	False	4	Sem benefício	Mililitro	1560.0	5.2
False	False		7	Não se aplica	2021-09-09T09:46:30	2021-08-10T07:54:38	Compressa hospitalar	0	False	3	Não se aplica	M	Material			8	17217985000104-1-000001/2021	False				100.0	4	Deserto	False	4	Sem benefício	Unidade	123.0	1.23
False	False		7	Não se aplica	2021-09-09T09:46:31	2021-08-10T07:54:38	Filme laboratório	0	False	3	Não se aplica	M	Material			9	17217985000104-1-000001/2021	False				200.0	2	Homologado	True	4	Sem benefício	Unidade	1476.0	7.38
False	False		7	Não se aplica	2021-09-06T17:34:08	2021-08-10T07:54:38	Curativo	0	False	3	Não se aplica	M	Material			10	17217985000104-1-000001/2021	False				20.0	2	Homologado	True	4	Sem benefício	Unidade	390.0	19.5
False	False		7	Não se aplica	2021-09-06T17:34:08	2021-08-10T07:54:38	Curativo	0	False	3	Não se aplica	M	Material			11	17217985000104-1-000001/2021	False				40.0	2	Homologado	True	4	Sem benefício	Unidade	2019.6	50.49
False	False		7	Não se aplica	2021-09-09T09:46:31	2021-08-10T07:54:38	Curativo	0	False	3	Não se aplica	M	Material			12	17217985000104-1-000001/2021	False				40.0	4	Deserto	False	4	Sem benefício	Unidade	952.4	23.81
False	False		7	Não se aplica	2021-09-06T17:34:09	2021-08-10T07:54:38	Embalagem p, esterilização	0	False	3	Não se aplica	M	Material			13	17217985000104-1-000001/2021	False				300.0	2	Homologado	True	4	Sem benefício	Unidade	786.0	2.62
False	False		7	Não se aplica	2021-09-06T17:34:10	2021-08-10T07:54:38	Embalagem p, esterilização	0	False	3	Não se aplica	M	Material			14	17217985000104-1-000001/2021	False				500.0	2	Homologado	True	4	Sem benefício	Unidade	178.78	0.35
False	False		7	Não se aplica	2021-09-06T17:34:10	2021-08-10T07:54:38	Embalagem p, esterilização	0	False	3	Não se aplica	M	Material			15	17217985000104-1-000001/2021	False				200.0	2	Homologado	True	4	Sem benefício	Unidade	173.7	0.86
False	False		7	Não se aplica	2021-09-06T17:34:10	2021-08-10T07:54:38	Embalagem p, esterilização	0	False	3	Não se aplica	M	Material			16	17217985000104-1-000001/2021	False				2.0	2	Homologado	True	4	Sem benefício	Metro	86.98	43.49
False	False		7	Não se aplica	2021-09-06T17:34:11	2021-08-10T07:54:38	Embalagem p, esterilização	0	False	3	Não se aplica	M	Material			17	17217985000104-1-000001/2021	False				5.0	2	Homologado	True	4	Sem benefício	Metro	392.0	78.4
False	False		7	Não se aplica	2021-09-06T17:34:11	2021-08-10T07:54:38	Embalagem p, esterilização	0	False	3	Não se aplica	M	Material			18	17217985000104-1-000001/2021	False				2.0	2	Homologado	True	4	Sem benefício	Metro	206.04	103.02
False	False		7	Não se aplica	2021-09-06T17:34:12	2021-08-10T07:54:38	Embalagem p, esterilização	0	False	3	Não se aplica	M	Material			19	17217985000104-1-000001/2021	False				2.0	2	Homologado	True	4	Sem benefício	Metro	273.16	136.58
False	False		7	Não se aplica	2021-09-09T13:22:37	2021-08-10T07:54:38	Embalagem p, esterilização	0	False	3	Não se aplica	M	Material			20	17217985000104-1-000001/2021	False				5.0	2	Homologado	True	4	Sem benefício	Metro	1227.7	245.54
False	False		7	Não se aplica	2021-08-10T07:54:48	2021-08-10T07:54:48	Bateria recarregável	0	False	3	Não se aplica	M	Material			1	00394502000144-1-000002/2021	False				178.0	1	Em andamento	False	4	Sem benefício	Unidade	49840.0	280.0
False	False		7	Não se aplica	2021-08-11T07:00:05	2021-08-11T07:00:05	Supervisão , gerenciamento , fiscalização - projeto constru-ção , obras civis	0	False	3	Não se aplica	S	Serviço			1	26474056000171-1-000001/2021	False				1.0	1	Em andamento	False	4	Sem benefício	Unidade	38784.16	38784.16
False	False		7	Não se aplica	2021-08-10T07:54:49	2021-08-10T07:54:49	Gravação - degravação - imagem , som , dados	0	False	3	Não se aplica	S	Serviço			1	00394502000144-1-000003/2021	False				1.0	1	Em andamento	False	4	Sem benefício	Unidade	796.0	796.0
False	False		7	Não se aplica	2021-08-10T07:54:49	2021-08-10T07:54:49	Gravação - degravação - imagem , som , dados	0	False	3	Não se aplica	S	Serviço			2	00394502000144-1-000003/2021	False				1.0	1	Em andamento	False	4	Sem benefício	Unidade	796.0	796.0
False	False		7	Não se aplica	2021-09-01T14:39:00	2021-08-11T07:00:18	Servidor	0	False	3	Não se aplica	M	Material			1	00394502000144-1-000005/2021	False				1.0	2	Homologado	True	4	Sem benefício	Unidade	4300.0	4300.0
False	False		7	Não se aplica	2021-09-01T14:39:01	2021-08-11T07:00:18	Unidade disco	0	False	3	Não se aplica	M	Material			2	00394502000144-1-000005/2021	False				4.0	2	Homologado	True	4	Sem benefício	Unidade	5200.0	1300.0
False	False		7	Não se aplica	2021-12-07T19:39:10	2021-08-11T07:00:25	Câmera vídeo de segurança	0	False	3	Não se aplica	M	Material			1	17217985000104-1-000004/2021	False				2.0	3	Anulado/Revogado/Cancelado	False	4	Sem benefício	Unidade	656.34	328.17
False	False		7	Não se aplica	2021-12-07T19:39:10	2021-08-11T07:00:25	Roteador	0	False	3	Não se aplica	M	Material			2	17217985000104-1-000004/2021	False				2.0	3	Anulado/Revogado/Cancelado	False	4	Sem benefício	Unidade	806.05	403.02
False	False		7	Não se aplica	2021-08-10T07:54:50	2021-08-10T07:54:50	Manutenção , instalação , montagem , ampliação -  equipamen-tos de telecomunicações	0	False	3	Não se aplica	S	Serviço			1	00394502000144-1-000004/2021	False				1.0	1	Em andamento	False	4	Sem benefício	Unidade	2062.0	2062.0
False	False		7	Não se aplica	2021-08-10T07:54:50	2021-08-10T07:54:50	Manutenção , instalação , montagem , ampliação -  equipamen-tos de telecomunicações	0	False	3	Não se aplica	S	Serviço			2	00394502000144-1-000004/2021	False				1.0	1	Em andamento	False	4	Sem benefício	Unidade	1909.28	1909.28
False	False		7	Não se aplica	2021-08-11T07:00:26	2021-08-11T07:00:26	Locação de veículos - leves , pesados	0	False	3	Não se aplica	S	Serviço			1	26461699000180-1-000001/2021	False				1.0	1	Em andamento	False	4	Sem benefício	Unidade	0.0	0.0
False	False		7	Não se aplica	2021-08-11T07:00:26	2021-08-11T07:00:26	Locação de veículos - leves , pesados	0	False	3	Não se aplica	S	Serviço			2	26461699000180-1-000001/2021	False				5.0	1	Em andamento	False	4	Sem benefício	Unidade	0.0	0.0
False	False		7	Não se aplica	2021-08-11T07:00:26	2021-08-11T07:00:26	Locação de veículos - leves , pesados	0	False	3	Não se aplica	S	Serviço			3	26461699000180-1-000001/2021	False				10.0	1	Em andamento	False	4	Sem benefício	Unidade	0.0	0.0
False	False		7	Não se aplica	2021-08-11T07:00:26	2021-08-11T07:00:26	Locação de veículos - leves , pesados	0	False	3	Não se aplica	S	Serviço			4	26461699000180-1-000001/2021	False				1.0	1	Em andamento	False	4	Sem benefício	Unidade	0.0	0.0
False	False		7	Não se aplica	2021-08-11T07:00:26	2021-08-11T07:00:26	Locação de veículos - leves , pesados	0	False	3	Não se aplica	S	Serviço			5	26461699000180-1-000001/2021	False				5.0	1	Em andamento	False	4	Sem benefício	Unidade	0.0	0.0
False	False		7	Não se aplica	2021-08-11T07:00:26	2021-08-11T07:00:26	Locação de veículos - leves , pesados	0	False	3	Não se aplica	S	Serviço			6	26461699000180-1-000001/2021	False				10.0	1	Em andamento	False	4	Sem benefício	Unidade	0.0	0.0
