ano	cancelado	createdAt	data_assinatura	data_atualizacao_pncp	data_fim_vigencia	data_inicio_vigencia	data_publicacao_pncp	description	doc_type	document_type	esfera_id	esfera_nome	id	index	item_url	modalidade_licitacao_id	modalidade_licitacao_nome	municipio_id	municipio_nome	numero	numero_controle_pncp	numero_sequencial	numero_sequencial_compra_ata	orgao_cnpj	orgao_id	orgao_nome	orgao_subrogado_id	orgao_subrogado_nome	poder_id	poder_nome	situacao_id	situacao_nome	tem_resultado	tipo_contrato_id	tipo_contrato_nome	tipo_id	tipo_nome	title	uf	unidade_codigo	unidade_id	unidade_nome	valor_global
2022	False	2023-08-31T21:12:00.146441	2022-08-04	2022-08-12T17:00:57.420509	2023-08-04	2022-08-09	2022-08-12T17:00:57.420509	REGISTRO DE PREÇO PARA AQUISIÇÃO FUTURA E EVENTUAL DE MATERIAIS DE LIMPEZA, UTENSÍLIOS DOMÉSTICOS, PRODUTOS DE HIGIENE PESSOAL E CONGÊNERES, PARA ATENDER AS DIVERSAS SECRETARIAS DO MUNICÍPIO DE CRISTAIS/MG	_doc	ata	M	Municipal	6dfc841af2f3bc9d662f10e3c6fec831	catalog2	/atas/17888082000155/2022/12/6	6	Pregão - Eletrônico	2467	Cristais		17888082000155-1-000012/2022-000006	6	12	17888082000155	17068	MUNICIPIO DE CRISTAIS			N	Não se aplica	1	Divulgada no PNCP				1	Edital	Ata nº 250/2022	MG	02.03.00	29076	SECRETARIA DE  ADMINISTRAÇÃO E PLANEJAMENTO	
2022	False	2023-08-31T21:12:00.174446	2022-08-04	2022-08-12T17:01:02.245898	2023-08-04	2022-08-05	2022-08-12T17:01:02.245898	REGISTRO DE PREÇO PARA AQUISIÇÃO FUTURA E EVENTUAL DE MATERIAIS DE LIMPEZA, UTENSÍLIOS DOMÉSTICOS, PRODUTOS DE HIGIENE PESSOAL E CONGÊNERES, PARA ATENDER AS DIVERSAS SECRETARIAS DO MUNICÍPIO DE CRISTAIS/MG	_doc	ata	M	Municipal	d00c0d6e4da0e38235186faa59335206	catalog2	/atas/17888082000155/2022/12/7	6	Pregão - Eletrônico	2467	Cristais		17888082000155-1-000012/2022-000007	7	12	17888082000155	17068	MUNICIPIO DE CRISTAIS			N	Não se aplica	1	Divulgada no PNCP				1	Edital	Ata nº 251/2022	MG	02.03.00	29076	SECRETARIA DE  ADMINISTRAÇÃO E PLANEJAMENTO	
2022	False	2023-08-31T21:12:00.193968	2022-08-04	2022-08-12T17:01:06.864278	2023-08-04	2022-08-05	2022-08-12T17:01:06.864278	REGISTRO DE PREÇO PARA AQUISIÇÃO FUTURA E EVENTUAL DE MATERIAIS DE LIMPEZA, UTENSÍLIOS DOMÉSTICOS, PRODUTOS DE HIGIENE PESSOAL E CONGÊNERES, PARA ATENDER AS DIVERSAS SECRETARIAS DO MUNICÍPIO DE CRISTAIS/MG	_doc	ata	M	Municipal	7c868fdc4e961070aa25c1410286ae43	catalog2	/atas/17888082000155/2022/12/8	6	Pregão - Eletrônico	2467	Cristais		17888082000155-1-000012/2022-000008	8	12	17888082000155	17068	MUNICIPIO DE CRISTAIS			N	Não se aplica	1	Divulgada no PNCP				1	Edital	Ata nº 253/2022	MG	02.03.00	29076	SECRETARIA DE  ADMINISTRAÇÃO E PLANEJAMENTO	
2022	False	2023-08-31T21:12:00.221438	2022-08-04	2022-08-12T17:01:11.549791	2023-08-04	2022-08-05	2022-08-12T17:01:11.549791	REGISTRO DE PREÇO PARA AQUISIÇÃO FUTURA E EVENTUAL DE MATERIAIS DE LIMPEZA, UTENSÍLIOS DOMÉSTICOS, PRODUTOS DE HIGIENE PESSOAL E CONGÊNERES, PARA ATENDER AS DIVERSAS SECRETARIAS DO MUNICÍPIO DE CRISTAIS/MG	_doc	ata	M	Municipal	dd88194ec6fe35d337c7642c833e75d7	catalog2	/atas/17888082000155/2022/12/9	6	Pregão - Eletrônico	2467	Cristais		17888082000155-1-000012/2022-000009	9	12	17888082000155	17068	MUNICIPIO DE CRISTAIS			N	Não se aplica	1	Divulgada no PNCP				1	Edital	Ata nº 255/2022	MG	02.03.00	29076	SECRETARIA DE  ADMINISTRAÇÃO E PLANEJAMENTO	
2022	False	2023-08-31T21:12:00.242250	2022-08-04	2022-08-12T17:01:16.318472	2023-08-04	2022-08-05	2022-08-12T17:01:16.318472	REGISTRO DE PREÇO PARA AQUISIÇÃO FUTURA E EVENTUAL DE MATERIAIS DE LIMPEZA, UTENSÍLIOS DOMÉSTICOS, PRODUTOS DE HIGIENE PESSOAL E CONGÊNERES, PARA ATENDER AS DIVERSAS SECRETARIAS DO MUNICÍPIO DE CRISTAIS/MG	_doc	ata	M	Municipal	cc0e58381cf48079d004d610e72cbf8c	catalog2	/atas/17888082000155/2022/12/10	6	Pregão - Eletrônico	2467	Cristais		17888082000155-1-000012/2022-000010	10	12	17888082000155	17068	MUNICIPIO DE CRISTAIS			N	Não se aplica	1	Divulgada no PNCP				1	Edital	Ata nº 256/2022	MG	02.03.00	29076	SECRETARIA DE  ADMINISTRAÇÃO E PLANEJAMENTO	
2022	False	2023-08-31T21:12:00.259787	2022-08-04	2022-08-12T17:01:21.088597	2023-08-04	2022-08-08	2022-08-12T17:01:21.088597	REGISTRO DE PREÇO PARA AQUISIÇÃO FUTURA E EVENTUAL DE MATERIAIS DE LIMPEZA, UTENSÍLIOS DOMÉSTICOS, PRODUTOS DE HIGIENE PESSOAL E CONGÊNERES, PARA ATENDER AS DIVERSAS SECRETARIAS DO MUNICÍPIO DE CRISTAIS/MG	_doc	ata	M	Municipal	010ed24e9dab179d20e01907161bf28b	catalog2	/atas/17888082000155/2022/12/11	6	Pregão - Eletrônico	2467	Cristais		17888082000155-1-000012/2022-000011	11	12	17888082000155	17068	MUNICIPIO DE CRISTAIS			N	Não se aplica	1	Divulgada no PNCP				1	Edital	Ata nº 257/2022	MG	02.03.00	29076	SECRETARIA DE  ADMINISTRAÇÃO E PLANEJAMENTO	
2022	False	2023-08-31T21:12:00.278100	2022-08-04	2022-08-12T17:01:25.748702	2023-08-04	2022-08-08	2022-08-12T17:01:25.748702	REGISTRO DE PREÇO PARA AQUISIÇÃO FUTURA E EVENTUAL DE MATERIAIS DE LIMPEZA, UTENSÍLIOS DOMÉSTICOS, PRODUTOS DE HIGIENE PESSOAL E CONGÊNERES, PARA ATENDER AS DIVERSAS SECRETARIAS DO MUNICÍPIO DE CRISTAIS/MG	_doc	ata	M	Municipal	0533c0379ac78edd29b05dfb71d850ec	catalog2	/atas/17888082000155/2022/12/12	6	Pregão - Eletrônico	2467	Cristais		17888082000155-1-000012/2022-000012	12	12	17888082000155	17068	MUNICIPIO DE CRISTAIS			N	Não se aplica	1	Divulgada no PNCP				1	Edital	Ata nº 258/2022	MG	02.03.00	29076	SECRETARIA DE  ADMINISTRAÇÃO E PLANEJAMENTO	
2022	False	2023-08-31T21:12:00.298770	2022-08-04	2022-08-12T17:01:29.819287	2023-08-04	2022-08-05	2022-08-12T17:01:29.819287	REGISTRO DE PREÇO PARA AQUISIÇÃO FUTURA E EVENTUAL DE MATERIAIS DE LIMPEZA, UTENSÍLIOS DOMÉSTICOS, PRODUTOS DE HIGIENE PESSOAL E CONGÊNERES, PARA ATENDER AS DIVERSAS SECRETARIAS DO MUNICÍPIO DE CRISTAIS/MG	_doc	ata	M	Municipal	20b58177c375f627443122a52957b816	catalog2	/atas/17888082000155/2022/12/13	6	Pregão - Eletrônico	2467	Cristais		17888082000155-1-000012/2022-000013	13	12	17888082000155	17068	MUNICIPIO DE CRISTAIS			N	Não se aplica	1	Divulgada no PNCP				1	Edital	Ata nº 259/2022	MG	02.03.00	29076	SECRETARIA DE  ADMINISTRAÇÃO E PLANEJAMENTO	
2022	False	2023-08-31T21:12:00.339451	2022-08-04	2022-08-12T17:01:33.903075	2023-08-04	2022-08-05	2022-08-12T17:01:33.903075	REGISTRO DE PREÇO PARA AQUISIÇÃO FUTURA E EVENTUAL DE MATERIAIS DE LIMPEZA, UTENSÍLIOS DOMÉSTICOS, PRODUTOS DE HIGIENE PESSOAL E CONGÊNERES, PARA ATENDER AS DIVERSAS SECRETARIAS DO MUNICÍPIO DE CRISTAIS/MG	_doc	ata	M	Municipal	bf231bd6f9e227767dc36bab194dc141	catalog2	/atas/17888082000155/2022/12/14	6	Pregão - Eletrônico	2467	Cristais		17888082000155-1-000012/2022-000014	14	12	17888082000155	17068	MUNICIPIO DE CRISTAIS			N	Não se aplica	1	Divulgada no PNCP				1	Edital	Ata nº 260/2022	MG	02.03.00	29076	SECRETARIA DE  ADMINISTRAÇÃO E PLANEJAMENTO	
2022	False	2023-08-31T21:12:00.378613	2022-08-04	2022-08-12T17:01:38.232522	2023-08-04	2022-08-08	2022-08-12T17:01:38.232522	REGISTRO DE PREÇO PARA AQUISIÇÃO FUTURA E EVENTUAL DE MATERIAIS DE LIMPEZA, UTENSÍLIOS DOMÉSTICOS, PRODUTOS DE HIGIENE PESSOAL E CONGÊNERES, PARA ATENDER AS DIVERSAS SECRETARIAS DO MUNICÍPIO DE CRISTAIS/MG	_doc	ata	M	Municipal	45adcb413c6ec9bd99b33629b894b980	catalog2	/atas/17888082000155/2022/12/15	6	Pregão - Eletrônico	2467	Cristais		17888082000155-1-000012/2022-000015	15	12	17888082000155	17068	MUNICIPIO DE CRISTAIS			N	Não se aplica	1	Divulgada no PNCP				1	Edital	Ata nº 261/2022	MG	02.03.00	29076	SECRETARIA DE  ADMINISTRAÇÃO E PLANEJAMENTO	
2022	False	2023-08-31T21:12:00.395569	2022-08-04	2022-08-12T17:01:42.361193	2023-08-04	2022-08-11	2022-08-12T17:01:42.361193	REGISTRO DE PREÇO PARA AQUISIÇÃO FUTURA E EVENTUAL DE MATERIAIS DE LIMPEZA, UTENSÍLIOS DOMÉSTICOS, PRODUTOS DE HIGIENE PESSOAL E CONGÊNERES, PARA ATENDER AS DIVERSAS SECRETARIAS DO MUNICÍPIO DE CRISTAIS/MG	_doc	ata	M	Municipal	0f43892ad13b36c2c14fa2c05c796567	catalog2	/atas/17888082000155/2022/12/16	6	Pregão - Eletrônico	2467	Cristais		17888082000155-1-000012/2022-000016	16	12	17888082000155	17068	MUNICIPIO DE CRISTAIS			N	Não se aplica	1	Divulgada no PNCP				1	Edital	Ata nº 262/2022	MG	02.03.00	29076	SECRETARIA DE  ADMINISTRAÇÃO E PLANEJAMENTO	
2022	False	2023-08-31T21:12:00.418090	2022-08-04	2022-08-12T17:01:46.966192	2023-08-04	2022-08-05	2022-08-12T17:01:46.966192	REGISTRO DE PREÇO PARA AQUISIÇÃO FUTURA E EVENTUAL DE MATERIAIS DE LIMPEZA, UTENSÍLIOS DOMÉSTICOS, PRODUTOS DE HIGIENE PESSOAL E CONGÊNERES, PARA ATENDER AS DIVERSAS SECRETARIAS DO MUNICÍPIO DE CRISTAIS/MG	_doc	ata	M	Municipal	a44e323a0bfcef63e469d69c6e4a75f2	catalog2	/atas/17888082000155/2022/12/17	6	Pregão - Eletrônico	2467	Cristais		17888082000155-1-000012/2022-000017	17	12	17888082000155	17068	MUNICIPIO DE CRISTAIS			N	Não se aplica	1	Divulgada no PNCP				1	Edital	Ata nº 263/2022	MG	02.03.00	29076	SECRETARIA DE  ADMINISTRAÇÃO E PLANEJAMENTO	
2022	False	2023-08-31T21:12:00.436905	2022-08-04	2022-08-12T17:01:51.076949	2023-08-04	2022-08-04	2022-08-12T17:01:51.076949	REGISTRO DE PREÇO PARA AQUISIÇÃO FUTURA E EVENTUAL DE MATERIAIS DE LIMPEZA, UTENSÍLIOS DOMÉSTICOS, PRODUTOS DE HIGIENE PESSOAL E CONGÊNERES, PARA ATENDER AS DIVERSAS SECRETARIAS DO MUNICÍPIO DE CRISTAIS/MG	_doc	ata	M	Municipal	b60267de83b2129620429edcdedf2c0a	catalog2	/atas/17888082000155/2022/12/18	6	Pregão - Eletrônico	2467	Cristais		17888082000155-1-000012/2022-000018	18	12	17888082000155	17068	MUNICIPIO DE CRISTAIS			N	Não se aplica	1	Divulgada no PNCP				1	Edital	Ata nº 264/2022	MG	02.03.00	29076	SECRETARIA DE  ADMINISTRAÇÃO E PLANEJAMENTO	
2022	False	2023-08-31T21:12:00.473114	2022-08-04	2022-08-12T17:01:55.144165	2023-08-04	2022-08-04	2022-08-12T17:01:55.144165	REGISTRO DE PREÇO PARA AQUISIÇÃO FUTURA E EVENTUAL DE MATERIAIS DE LIMPEZA, UTENSÍLIOS DOMÉSTICOS, PRODUTOS DE HIGIENE PESSOAL E CONGÊNERES, PARA ATENDER AS DIVERSAS SECRETARIAS DO MUNICÍPIO DE CRISTAIS/MG	_doc	ata	M	Municipal	b7b5b67e87606b74a9660db0b1ba1cb1	catalog2	/atas/17888082000155/2022/12/19	6	Pregão - Eletrônico	2467	Cristais		17888082000155-1-000012/2022-000019	19	12	17888082000155	17068	MUNICIPIO DE CRISTAIS			N	Não se aplica	1	Divulgada no PNCP				1	Edital	Ata nº 265/2022	MG	02.03.00	29076	SECRETARIA DE  ADMINISTRAÇÃO E PLANEJAMENTO	
2022	False	2023-08-31T21:12:00.494055	2022-08-04	2022-08-12T17:01:59.297534	2023-08-04	2022-08-08	2022-08-12T17:01:59.297534	REGISTRO DE PREÇO PARA AQUISIÇÃO FUTURA E EVENTUAL DE MATERIAIS DE LIMPEZA, UTENSÍLIOS DOMÉSTICOS, PRODUTOS DE HIGIENE PESSOAL E CONGÊNERES, PARA ATENDER AS DIVERSAS SECRETARIAS DO MUNICÍPIO DE CRISTAIS/MG	_doc	ata	M	Municipal	e5bc6b338ec7fda94575e932b3f9ce7d	catalog2	/atas/17888082000155/2022/12/20	6	Pregão - Eletrônico	2467	Cristais		17888082000155-1-000012/2022-000020	20	12	17888082000155	17068	MUNICIPIO DE CRISTAIS			N	Não se aplica	1	Divulgada no PNCP				1	Edital	Ata nº 266/2022	MG	02.03.00	29076	SECRETARIA DE  ADMINISTRAÇÃO E PLANEJAMENTO	
2022	False	2023-08-31T21:12:00.509223	2022-08-04	2022-08-12T17:02:04.069044	2023-08-04	2022-08-04	2022-08-12T17:02:04.069044	REGISTRO DE PREÇO PARA AQUISIÇÃO FUTURA E EVENTUAL DE MATERIAIS DE LIMPEZA, UTENSÍLIOS DOMÉSTICOS, PRODUTOS DE HIGIENE PESSOAL E CONGÊNERES, PARA ATENDER AS DIVERSAS SECRETARIAS DO MUNICÍPIO DE CRISTAIS/MG	_doc	ata	M	Municipal	af8dc6760c1db5cc8bb95b8de9a1d855	catalog2	/atas/17888082000155/2022/12/21	6	Pregão - Eletrônico	2467	Cristais		17888082000155-1-000012/2022-000021	21	12	17888082000155	17068	MUNICIPIO DE CRISTAIS			N	Não se aplica	1	Divulgada no PNCP				1	Edital	Ata nº 267/2022	MG	02.03.00	29076	SECRETARIA DE  ADMINISTRAÇÃO E PLANEJAMENTO	
2022	False	2023-08-31T21:12:00.523667	2022-08-04	2022-08-12T17:02:08.369378	2023-08-04	2022-08-04	2022-08-12T17:02:08.369378	REGISTRO DE PREÇO PARA AQUISIÇÃO FUTURA E EVENTUAL DE MATERIAIS DE LIMPEZA, UTENSÍLIOS DOMÉSTICOS, PRODUTOS DE HIGIENE PESSOAL E CONGÊNERES, PARA ATENDER AS DIVERSAS SECRETARIAS DO MUNICÍPIO DE CRISTAIS/MG	_doc	ata	M	Municipal	9d3ee9968a189e428f474b187ad6d686	catalog2	/atas/17888082000155/2022/12/22	6	Pregão - Eletrônico	2467	Cristais		17888082000155-1-000012/2022-000022	22	12	17888082000155	17068	MUNICIPIO DE CRISTAIS			N	Não se aplica	1	Divulgada no PNCP				1	Edital	Ata nº 268/2022	MG	02.03.00	29076	SECRETARIA DE  ADMINISTRAÇÃO E PLANEJAMENTO	
2022	False	2023-08-31T21:12:00.546819	2022-08-04	2022-08-12T17:02:12.956113	2023-08-04	2022-08-04	2022-08-12T17:02:12.956113	REGISTRO DE PREÇO PARA AQUISIÇÃO FUTURA E EVENTUAL DE MATERIAIS DE LIMPEZA, UTENSÍLIOS DOMÉSTICOS, PRODUTOS DE HIGIENE PESSOAL E CONGÊNERES, PARA ATENDER AS DIVERSAS SECRETARIAS DO MUNICÍPIO DE CRISTAIS/MG	_doc	ata	M	Municipal	c2a4cb1c972961546436aaf2543d3b89	catalog2	/atas/17888082000155/2022/12/23	6	Pregão - Eletrônico	2467	Cristais		17888082000155-1-000012/2022-000023	23	12	17888082000155	17068	MUNICIPIO DE CRISTAIS			N	Não se aplica	1	Divulgada no PNCP				1	Edital	Ata nº 269/2022	MG	02.03.00	29076	SECRETARIA DE  ADMINISTRAÇÃO E PLANEJAMENTO	
2022	False	2023-08-31T21:12:00.573999	2022-08-04	2022-08-12T17:02:17.216782	2023-08-04	2022-08-05	2022-08-12T17:02:17.216782	REGISTRO DE PREÇO PARA AQUISIÇÃO FUTURA E EVENTUAL DE MATERIAIS DE LIMPEZA, UTENSÍLIOS DOMÉSTICOS, PRODUTOS DE HIGIENE PESSOAL E CONGÊNERES, PARA ATENDER AS DIVERSAS SECRETARIAS DO MUNICÍPIO DE CRISTAIS/MG	_doc	ata	M	Municipal	fc87c129633888624817340f3d56e920	catalog2	/atas/17888082000155/2022/12/24	6	Pregão - Eletrônico	2467	Cristais		17888082000155-1-000012/2022-000024	24	12	17888082000155	17068	MUNICIPIO DE CRISTAIS			N	Não se aplica	1	Divulgada no PNCP				1	Edital	Ata nº 270/2022	MG	02.03.00	29076	SECRETARIA DE  ADMINISTRAÇÃO E PLANEJAMENTO	
2022	False	2023-08-31T21:12:00.589416	2022-08-04	2022-08-12T17:02:21.444919	2023-08-04	2022-08-09	2022-08-12T17:02:21.444919	REGISTRO DE PREÇO PARA AQUISIÇÃO FUTURA E EVENTUAL DE MATERIAIS DE LIMPEZA, UTENSÍLIOS DOMÉSTICOS, PRODUTOS DE HIGIENE PESSOAL E CONGÊNERES, PARA ATENDER AS DIVERSAS SECRETARIAS DO MUNICÍPIO DE CRISTAIS/MG	_doc	ata	M	Municipal	a85dc2d1940a1a19a4e22c12a64b5445	catalog2	/atas/17888082000155/2022/12/25	6	Pregão - Eletrônico	2467	Cristais		17888082000155-1-000012/2022-000025	25	12	17888082000155	17068	MUNICIPIO DE CRISTAIS			N	Não se aplica	1	Divulgada no PNCP				1	Edital	Ata nº 272/2022	MG	02.03.00	29076	SECRETARIA DE  ADMINISTRAÇÃO E PLANEJAMENTO	
